booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,room_type,lead_time,market_segment_type,average_price,special_requests,date_of_reservation,booking_status
INN09689,2,1,0,1,Meal Plan 1,Room_Type 1,84,Online,94.0,2,2017-07-25,Not_Canceled
INN01337,2,0,2,1,Meal Plan 2,Room_Type 1,110,Online,94.5,0,2017-07-25,Canceled
INN25594,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Canceled
INN34826,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Canceled
INN14844,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Canceled
INN18152,1,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,36.25,0,2017-07-25,Not_Canceled
INN05974,2,0,2,1,Meal Plan 2,Room_Type 1,110,Online,94.5,0,2017-07-25,Canceled
INN25762,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Canceled
INN33153,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Not_Canceled
INN32012,2,0,0,1,Meal Plan 1,Room_Type 1,84,Online,76.5,2,2017-07-25,Not_Canceled
INN29115,2,0,2,1,Meal Plan 2,Room_Type 1,110,Offline,94.5,0,2017-07-25,Canceled
INN20614,3,0,1,1,Meal Plan 1,Room_Type 4,98,Online,124.25,1,2017-07-25,Canceled
INN01073,2,0,2,1,Meal Plan 2,Room_Type 1,110,Online,94.5,0,2017-07-25,Canceled
INN05721,2,0,2,1,Meal Plan 2,Room_Type 1,110,Online,94.5,0,2017-07-25,Canceled
INN18420,2,0,2,1,Meal Plan 1,Room_Type 1,81,Online,76.5,1,2017-07-26,Canceled
INN07343,2,0,1,0,Meal Plan 1,Room_Type 1,125,Online,85.5,0,2017-07-26,Canceled
INN35828,2,0,2,3,Meal Plan 1,Room_Type 1,87,Online,58.9,0,2017-07-26,Canceled
INN00599,2,0,3,7,Meal Plan 1,Room_Type 1,74,Online,55.9,0,2017-07-27,Not_Canceled
INN11075,2,1,3,7,Meal Plan 1,Room_Type 1,74,Online,69.4,0,2017-07-27,Not_Canceled
INN12771,2,0,1,2,Meal Plan 1,Room_Type 1,126,Online,76.5,1,2017-07-27,Not_Canceled
INN26605,2,0,1,2,Meal Plan 1,Room_Type 1,126,Online,85.5,1,2017-07-27,Not_Canceled
INN03757,2,0,1,1,Meal Plan 1,Room_Type 1,89,Online,76.5,0,2017-07-27,Canceled
INN07367,2,0,1,2,Meal Plan 1,Room_Type 1,0,Offline,75.0,0,2017-07-27,Not_Canceled
INN17531,2,0,1,2,Meal Plan 1,Room_Type 1,81,Online,76.5,1,2017-07-27,Canceled
INN12184,2,0,1,2,Meal Plan 1,Room_Type 1,114,Online,76.5,2,2017-07-27,Not_Canceled
INN27405,1,0,1,2,Meal Plan 1,Room_Type 1,0,Corporate,65.0,0,2017-07-27,Not_Canceled
INN25644,2,0,2,5,Meal Plan 1,Room_Type 1,64,Offline,88.4,1,2017-07-28,Not_Canceled
INN18037,3,0,2,5,Meal Plan 1,Room_Type 1,69,Offline,88.4,1,2017-07-28,Not_Canceled
INN28113,2,1,0,3,Meal Plan 1,Room_Type 1,75,Online,91.38,0,2017-07-28,Not_Canceled
INN11064,1,0,0,2,Meal Plan 1,Room_Type 1,1,Corporate,65.0,0,2017-07-28,Not_Canceled
INN22317,2,0,2,5,Meal Plan 1,Room_Type 1,115,Online,76.5,1,2017-07-29,Not_Canceled
INN03284,2,1,0,3,Meal Plan 1,Room_Type 1,122,Online,76.5,1,2017-07-29,Not_Canceled
INN03623,2,1,0,3,Meal Plan 1,Room_Type 1,122,Online,76.5,1,2017-07-29,Not_Canceled
INN15430,2,1,2,5,Meal Plan 1,Room_Type 1,106,Online,106.75,2,2017-07-29,Canceled
INN28387,1,0,1,4,Meal Plan 1,Room_Type 1,209,Online,55.96,0,2017-07-29,Canceled
INN09469,1,0,0,1,Meal Plan 1,Room_Type 1,2,Corporate,65.0,0,2017-07-29,Not_Canceled
INN26015,2,0,0,3,Meal Plan 1,Room_Type 1,138,Online,58.9,0,2017-07-29,Not_Canceled
INN05670,1,0,0,1,Meal Plan 1,Room_Type 1,2,Corporate,65.0,0,2017-07-29,Not_Canceled
INN06985,2,0,2,5,Not Selected,Room_Type 1,102,Online,46.66,0,2017-07-29,Not_Canceled
INN24052,1,0,1,3,Meal Plan 1,Room_Type 2,210,Online,68.0,0,2017-07-30,Canceled
INN08129,2,0,0,1,Meal Plan 1,Room_Type 2,210,Online,76.5,0,2017-07-30,Canceled
INN12960,2,0,0,3,Meal Plan 1,Room_Type 1,85,Online,76.5,1,2017-07-30,Not_Canceled
INN09810,2,0,0,3,Not Selected,Room_Type 1,115,Online,55.08,0,2017-07-30,Canceled
INN29104,2,1,2,7,Meal Plan 1,Room_Type 1,80,Online,75.79,1,2017-07-31,Not_Canceled
INN05233,1,0,2,3,Meal Plan 1,Room_Type 1,78,Online,68.0,0,2017-07-31,Not_Canceled
INN17809,1,0,4,11,Meal Plan 1,Room_Type 1,130,Online,68.0,0,2017-07-31,Canceled
INN26027,2,0,2,7,Meal Plan 1,Room_Type 1,80,Online,63.46,0,2017-07-31,Not_Canceled
INN09226,2,0,2,7,Meal Plan 1,Room_Type 1,80,Online,63.46,0,2017-07-31,Not_Canceled
INN08301,2,0,0,2,Meal Plan 1,Room_Type 1,100,Online,55.96,1,2017-07-31,Not_Canceled
INN06075,2,0,0,1,Meal Plan 1,Room_Type 1,92,Online,76.5,1,2017-07-31,Canceled
INN22411,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN15757,2,0,2,1,Meal Plan 2,Room_Type 1,2,Offline,94.5,0,2017-08-01,Canceled
INN25888,3,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,138.5,0,2017-08-01,Not_Canceled
INN14169,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN27815,1,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,72.5,0,2017-08-01,Not_Canceled
INN13589,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN01817,2,0,2,1,Meal Plan 2,Room_Type 1,117,Online,94.5,0,2017-08-01,Canceled
INN28270,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN32181,2,0,2,4,Meal Plan 1,Room_Type 1,94,Online,76.5,0,2017-08-01,Not_Canceled
INN03793,1,0,2,1,Meal Plan 2,Room_Type 1,4,Offline,36.25,0,2017-08-01,Not_Canceled
INN15810,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN28895,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN32916,1,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,72.5,0,2017-08-01,Not_Canceled
INN14649,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN06585,2,0,2,1,Meal Plan 2,Room_Type 1,117,Online,94.5,0,2017-08-01,Canceled
INN34994,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN02682,2,0,2,1,Meal Plan 2,Room_Type 1,117,Online,94.5,0,2017-08-01,Canceled
INN24761,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN15004,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN01939,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN05380,2,0,2,1,Meal Plan 1,Room_Type 1,130,Online,85.5,1,2017-08-01,Canceled
INN22837,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN15511,2,0,2,1,Meal Plan 2,Room_Type 1,2,Offline,94.5,0,2017-08-01,Canceled
INN15968,2,0,2,1,Meal Plan 2,Room_Type 1,2,Offline,94.5,0,2017-08-01,Canceled
INN13423,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN10215,1,1,2,1,Meal Plan 2,Room_Type 2,117,Offline,80.75,1,2017-08-01,Not_Canceled
INN26017,2,0,2,1,Meal Plan 2,Room_Type 2,117,Offline,89.75,0,2017-08-01,Not_Canceled
INN25375,2,0,2,1,Meal Plan 1,Room_Type 1,130,Online,76.5,1,2017-08-01,Canceled
INN16039,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Not_Canceled
INN20058,2,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,94.5,0,2017-08-01,Canceled
INN29832,1,0,2,1,Meal Plan 2,Room_Type 1,117,Offline,72.5,0,2017-08-01,Not_Canceled
INN04972,2,0,2,1,Meal Plan 2,Room_Type 1,117,Online,94.5,0,2017-08-01,Canceled
INN28401,2,0,2,3,Meal Plan 1,Room_Type 1,135,Online,76.5,3,2017-08-01,Not_Canceled
INN28867,2,0,2,0,Meal Plan 1,Room_Type 1,150,Online,76.5,1,2017-08-02,Not_Canceled
INN29911,2,0,2,1,Meal Plan 1,Room_Type 1,83,Online,76.5,1,2017-08-02,Not_Canceled
INN26763,2,0,2,0,Meal Plan 1,Room_Type 1,150,Online,76.5,1,2017-08-02,Not_Canceled
INN30921,2,0,1,4,Meal Plan 1,Room_Type 1,111,Online,76.5,0,2017-08-03,Not_Canceled
INN20130,2,0,5,12,Meal Plan 1,Room_Type 1,77,Online,76.5,0,2017-08-03,Canceled
INN24999,1,0,1,2,Meal Plan 1,Room_Type 1,0,Corporate,65.0,0,2017-08-03,Not_Canceled
INN09508,2,0,5,12,Meal Plan 1,Room_Type 1,81,Online,76.5,1,2017-08-03,Canceled
INN35742,2,0,1,2,Meal Plan 1,Room_Type 1,84,Online,85.5,1,2017-08-03,Not_Canceled
INN16208,1,0,0,2,Meal Plan 1,Room_Type 1,109,Online,68.0,2,2017-08-04,Not_Canceled
INN02794,1,0,0,2,Meal Plan 1,Room_Type 1,1,Corporate,65.0,0,2017-08-04,Canceled
INN15261,2,0,0,2,Not Selected,Room_Type 1,0,Online,80.0,1,2017-08-04,Not_Canceled
INN24746,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,90.0,0,2017-08-04,Not_Canceled
INN33675,2,0,0,2,Not Selected,Room_Type 1,0,Online,80.0,1,2017-08-04,Not_Canceled
INN04781,1,0,0,2,Meal Plan 1,Room_Type 1,1,Corporate,65.0,0,2017-08-04,Not_Canceled
INN31076,2,0,1,5,Meal Plan 1,Room_Type 1,1,Online,80.0,2,2017-08-04,Not_Canceled
INN11617,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN27753,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN04807,1,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,60.0,0,2017-08-05,Not_Canceled
INN06181,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN08604,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN11666,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN21917,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN27672,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN26189,1,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,60.0,0,2017-08-05,Not_Canceled
INN15937,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN35411,2,0,0,2,Meal Plan 1,Room_Type 1,160,Online,76.5,1,2017-08-05,Not_Canceled
INN01154,1,0,0,2,Meal Plan 1,Room_Type 1,0,Online,80.0,0,2017-08-05,Not_Canceled
INN32355,2,0,2,4,Meal Plan 1,Room_Type 1,6,Offline,70.0,0,2017-08-05,Not_Canceled
INN03046,3,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,90.0,0,2017-08-05,Not_Canceled
INN32966,1,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,60.0,0,2017-08-05,Not_Canceled
INN21378,2,0,0,3,Meal Plan 1,Room_Type 1,7,Offline,66.0,1,2017-08-05,Not_Canceled
INN14033,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN12264,2,0,0,4,Meal Plan 1,Room_Type 1,0,Online,90.0,1,2017-08-05,Not_Canceled
INN19333,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN13949,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN33649,1,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,60.0,0,2017-08-05,Not_Canceled
INN03476,2,0,1,4,Meal Plan 1,Room_Type 1,83,Online,76.5,1,2017-08-05,Not_Canceled
INN35755,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN01327,1,0,0,3,Meal Plan 1,Room_Type 1,1,Corporate,60.0,0,2017-08-05,Canceled
INN33787,1,0,0,3,Meal Plan 1,Room_Type 1,7,Offline,61.0,0,2017-08-05,Not_Canceled
INN10194,2,0,1,4,Meal Plan 1,Room_Type 1,83,Online,85.5,1,2017-08-05,Not_Canceled
INN09652,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN25622,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN08008,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN27089,1,0,0,3,Meal Plan 1,Room_Type 1,1,Corporate,60.0,0,2017-08-05,Canceled
INN21180,2,0,0,2,Meal Plan 1,Room_Type 1,141,Online,85.5,1,2017-08-05,Not_Canceled
INN08087,2,0,0,3,Not Selected,Room_Type 1,1,Online,80.0,1,2017-08-05,Not_Canceled
INN13037,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN05687,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN01905,2,0,0,3,Meal Plan 1,Room_Type 1,0,Online,90.0,2,2017-08-05,Not_Canceled
INN23509,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN33308,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN00949,2,0,0,4,Meal Plan 1,Room_Type 2,33,Online,67.5,1,2017-08-05,Canceled
INN30244,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN07762,2,0,0,1,Meal Plan 1,Room_Type 1,175,Online,76.5,0,2017-08-05,Canceled
INN00943,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN28525,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN12221,2,0,0,4,Meal Plan 1,Room_Type 2,33,Online,67.5,1,2017-08-05,Canceled
INN17412,2,0,0,3,Meal Plan 1,Room_Type 1,12,Corporate,65.0,0,2017-08-05,Not_Canceled
INN14872,2,0,0,2,Meal Plan 1,Room_Type 1,119,Online,76.5,0,2017-08-05,Not_Canceled
INN23411,2,0,0,2,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN34416,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,90.0,2,2017-08-06,Not_Canceled
INN33546,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,90.0,0,2017-08-06,Not_Canceled
INN16602,2,0,0,2,Meal Plan 1,Room_Type 2,181,Online,76.5,2,2017-08-06,Canceled
INN20492,2,0,2,3,Meal Plan 1,Room_Type 1,192,Online,76.5,2,2017-08-06,Not_Canceled
INN02472,2,0,0,3,Meal Plan 1,Room_Type 1,92,Offline,63.75,1,2017-08-06,Not_Canceled
INN08169,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN12869,2,1,0,3,Meal Plan 1,Room_Type 1,92,Offline,76.08,2,2017-08-06,Not_Canceled
INN12377,2,0,0,3,Meal Plan 1,Room_Type 1,84,Online,76.5,1,2017-08-06,Canceled
INN05550,1,0,0,1,Meal Plan 1,Room_Type 1,1,Online,89.0,0,2017-08-06,Canceled
INN13787,1,0,0,2,Meal Plan 1,Room_Type 1,101,Online,68.0,1,2017-08-06,Not_Canceled
INN11199,2,0,0,2,Meal Plan 1,Room_Type 2,181,Online,76.5,2,2017-08-06,Canceled
INN29329,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN14077,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,90.0,0,2017-08-06,Not_Canceled
INN14204,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN09701,2,0,1,3,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN01597,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,2,2017-08-06,Not_Canceled
INN09473,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN30234,1,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,0,2017-08-06,Not_Canceled
INN08839,2,0,2,3,Meal Plan 1,Room_Type 1,192,Online,76.5,2,2017-08-06,Not_Canceled
INN08630,1,0,0,1,Meal Plan 1,Room_Type 1,0,Online,80.0,2,2017-08-06,Not_Canceled
INN28864,2,0,0,2,Meal Plan 1,Room_Type 1,0,Online,90.0,1,2017-08-06,Not_Canceled
INN15676,2,0,0,1,Not Selected,Room_Type 1,0,Online,90.0,1,2017-08-06,Not_Canceled
INN07934,2,1,0,1,Meal Plan 1,Room_Type 1,13,Online,75.0,2,2017-08-07,Not_Canceled
INN11491,2,0,2,4,Meal Plan 1,Room_Type 1,92,Online,76.5,1,2017-08-07,Canceled
INN22375,2,0,0,2,Meal Plan 1,Room_Type 1,0,Online,98.0,0,2017-08-07,Not_Canceled
INN11589,2,0,0,1,Meal Plan 1,Room_Type 2,217,Online,76.5,3,2017-08-07,Not_Canceled
INN32616,2,1,2,2,Meal Plan 1,Room_Type 1,1,Online,90.0,2,2017-08-07,Not_Canceled
INN18888,2,0,0,2,Not Selected,Room_Type 1,1,Online,81.0,1,2017-08-07,Not_Canceled
INN18915,2,0,0,1,Not Selected,Room_Type 1,0,Online,81.0,2,2017-08-07,Not_Canceled
INN18961,2,0,0,1,Meal Plan 1,Room_Type 1,13,Online,75.0,1,2017-08-07,Not_Canceled
INN03335,2,0,0,1,Not Selected,Room_Type 1,1,Online,81.0,2,2017-08-07,Not_Canceled
INN09214,2,0,0,2,Not Selected,Room_Type 6,0,Online,162.0,1,2017-08-07,Not_Canceled
INN35843,2,1,0,1,Meal Plan 1,Room_Type 2,217,Online,76.5,2,2017-08-07,Canceled
INN22796,1,0,0,2,Meal Plan 1,Room_Type 1,1,Online,80.0,1,2017-08-07,Not_Canceled
INN02899,2,2,0,2,Not Selected,Room_Type 6,0,Online,153.0,1,2017-08-07,Not_Canceled
INN31066,2,0,2,2,Meal Plan 1,Room_Type 1,125,Online,76.5,1,2017-08-07,Canceled
INN16639,2,0,0,1,Meal Plan 1,Room_Type 1,11,Online,75.0,1,2017-08-07,Not_Canceled
INN16964,2,0,2,3,Meal Plan 1,Room_Type 1,141,Online,76.5,0,2017-08-07,Not_Canceled
INN19335,2,1,0,2,Not Selected,Room_Type 1,0,Online,81.0,2,2017-08-07,Not_Canceled
INN08694,2,0,2,2,Meal Plan 1,Room_Type 1,112,Online,76.5,1,2017-08-07,Canceled
INN12238,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,98.0,0,2017-08-07,Not_Canceled
INN34995,2,1,2,5,Meal Plan 1,Room_Type 1,158,Online,76.5,2,2017-08-07,Not_Canceled
INN10577,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,98.0,0,2017-08-07,Canceled
INN34717,2,1,0,1,Meal Plan 1,Room_Type 1,13,Online,75.0,1,2017-08-07,Not_Canceled
INN24667,2,0,2,4,Meal Plan 1,Room_Type 1,0,Online,90.0,2,2017-08-07,Not_Canceled
INN04892,2,0,2,4,Meal Plan 1,Room_Type 1,92,Online,76.5,2,2017-08-07,Canceled
INN10335,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN23350,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN26019,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN08094,2,0,2,1,Meal Plan 1,Room_Type 1,0,Online,98.0,0,2017-08-08,Not_Canceled
INN29360,2,0,2,4,Not Selected,Room_Type 1,1,Online,81.0,0,2017-08-08,Not_Canceled
INN10680,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN14024,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN26047,2,0,0,1,Meal Plan 1,Room_Type 1,0,Online,98.0,1,2017-08-08,Not_Canceled
INN02767,1,0,0,1,Meal Plan 1,Room_Type 1,1,Online,80.0,0,2017-08-08,Not_Canceled
INN08272,2,0,0,1,Not Selected,Room_Type 1,0,Online,89.0,1,2017-08-08,Not_Canceled
INN35330,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN06971,2,0,2,1,Meal Plan 2,Room_Type 1,124,Online,94.5,0,2017-08-08,Canceled
INN24988,2,0,2,1,Meal Plan 2,Room_Type 1,4,Offline,94.5,0,2017-08-08,Not_Canceled
INN06963,1,0,2,5,Meal Plan 1,Room_Type 1,1,Online,88.0,2,2017-08-08,Not_Canceled
INN03930,1,2,0,1,Meal Plan 1,Room_Type 6,0,Online,153.0,0,2017-08-08,Not_Canceled
INN06943,2,0,2,2,Meal Plan 1,Room_Type 1,2,Online,90.0,2,2017-08-08,Not_Canceled
INN19820,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN00293,2,1,1,1,Meal Plan 1,Room_Type 1,128,Online,76.5,2,2017-08-08,Not_Canceled
INN29014,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN07764,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN13197,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN26764,2,0,1,1,Meal Plan 1,Room_Type 1,1,Online,90.0,2,2017-08-08,Not_Canceled
INN04136,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN15765,2,0,2,2,Meal Plan 1,Room_Type 1,1,Online,90.0,2,2017-08-08,Not_Canceled
INN00745,2,0,2,1,Meal Plan 2,Room_Type 1,4,Offline,94.5,0,2017-08-08,Not_Canceled
INN02345,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN11839,2,0,2,2,Not Selected,Room_Type 1,1,Online,81.0,0,2017-08-08,Not_Canceled
INN11791,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN10203,2,2,2,1,Not Selected,Room_Type 6,0,Online,153.0,0,2017-08-08,Not_Canceled
INN21661,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN28422,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN33118,2,0,2,3,Meal Plan 1,Room_Type 1,1,Online,98.0,0,2017-08-08,Not_Canceled
INN22151,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN34795,2,0,1,1,Meal Plan 1,Room_Type 1,103,Online,76.5,1,2017-08-08,Not_Canceled
INN09835,2,0,2,1,Not Selected,Room_Type 1,4,Online,80.0,1,2017-08-08,Not_Canceled
INN27099,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN35642,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN09542,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN34562,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN00471,2,0,2,1,Meal Plan 2,Room_Type 1,4,Offline,94.5,0,2017-08-08,Not_Canceled
INN02953,2,0,2,1,Meal Plan 2,Room_Type 1,4,Offline,94.5,0,2017-08-08,Not_Canceled
INN30125,2,0,2,3,Meal Plan 1,Room_Type 1,0,Online,88.0,0,2017-08-08,Not_Canceled
INN15456,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Canceled
INN25787,1,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,72.5,0,2017-08-08,Not_Canceled
INN07057,1,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,36.25,0,2017-08-08,Not_Canceled
INN35640,2,0,0,1,Not Selected,Room_Type 1,0,Online,89.0,1,2017-08-08,Not_Canceled
INN30730,2,0,2,1,Meal Plan 2,Room_Type 1,124,Offline,94.5,0,2017-08-08,Not_Canceled
INN24694,2,1,1,1,Meal Plan 1,Room_Type 1,128,Online,76.5,2,2017-08-08,Not_Canceled
INN31006,2,0,2,2,Not Selected,Room_Type 1,1,Online,89.0,1,2017-08-09,Not_Canceled
INN09650,1,0,3,5,Meal Plan 1,Room_Type 1,2,Online,80.0,1,2017-08-09,Not_Canceled
INN25447,2,0,1,0,Not Selected,Room_Type 1,1,Online,98.0,0,2017-08-09,Not_Canceled
INN02327,2,0,2,1,Meal Plan 1,Room_Type 1,142,Online,76.5,1,2017-08-09,Not_Canceled
INN23619,2,0,2,1,Meal Plan 1,Room_Type 1,120,Online,76.5,2,2017-08-09,Not_Canceled
INN21663,2,0,2,0,Meal Plan 1,Room_Type 1,2,Online,99.0,2,2017-08-09,Not_Canceled
INN33202,2,2,1,0,Meal Plan 1,Room_Type 6,1,Online,153.0,2,2017-08-09,Not_Canceled
INN07356,2,0,2,0,Meal Plan 1,Room_Type 1,1,Online,98.0,0,2017-08-09,Not_Canceled
INN06148,2,2,2,3,Not Selected,Room_Type 6,1,Online,153.0,1,2017-08-09,Not_Canceled
INN10630,2,0,2,1,Meal Plan 1,Room_Type 1,87,Online,76.5,2,2017-08-09,Not_Canceled
INN14481,2,0,2,1,Meal Plan 1,Room_Type 2,3,Offline,65.0,2,2017-08-09,Not_Canceled
INN21376,2,0,2,3,Meal Plan 1,Room_Type 1,109,Online,76.5,1,2017-08-09,Not_Canceled
INN13503,2,0,2,0,Meal Plan 1,Room_Type 1,2,Online,99.0,2,2017-08-09,Not_Canceled
