booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status
INN01040,2,0,2,2,Not Selected,0,Room_Type 1,56,Online,0,0,0,74.8,3,2018-11-11,Not_Canceled
INN01048,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Online,0,0,0,89.0,0,2018-11-04,Canceled
INN01052,2,0,0,4,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,100.0,0,2018-09-28,Canceled
INN01056,2,0,1,1,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,118.5,1,2018-10-31,Not_Canceled
INN01057,2,0,1,3,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,85.0,0,2018-10-10,Not_Canceled
INN01059,2,0,0,1,Not Selected,0,Room_Type 1,94,Online,0,0,0,79.2,1,2018-12-23,Not_Canceled
INN01065,2,0,2,3,Meal Plan 1,0,Room_Type 4,16,Online,0,0,0,77.53,0,2018-12-22,Not_Canceled
INN01071,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,95.0,0,2018-10-03,Not_Canceled
INN01072,2,1,1,0,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,111.6,2,2018-12-25,Not_Canceled
INN01085,2,0,1,2,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,96.0,1,2018-11-11,Canceled
INN01086,2,0,0,2,Not Selected,0,Room_Type 1,21,Online,0,0,0,110.0,1,2018-10-26,Canceled
INN01091,2,0,0,3,Not Selected,0,Room_Type 1,36,Online,0,0,0,88.0,0,2018-12-08,Canceled
INN01105,3,0,0,2,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,98.1,0,2018-12-08,Not_Canceled
INN01108,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,Complementary,0,0,0,0.0,0,2018-10-21,Not_Canceled
INN01117,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Online,0,0,0,107.0,0,2018-09-26,Canceled
INN01118,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,160.0,0,2018-09-27,Not_Canceled
INN01124,1,0,2,1,Meal Plan 1,0,Room_Type 1,16,Corporate,0,0,0,95.0,0,2018-10-02,Not_Canceled
INN01126,2,0,0,3,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,139.5,1,2018-10-19,Canceled
INN01130,2,0,2,5,Not Selected,0,Room_Type 1,17,Online,0,0,0,90.34,1,2018-12-30,Not_Canceled
INN01137,2,2,0,1,Meal Plan 1,0,Room_Type 6,24,Online,0,0,0,206.0,0,2018-12-30,Not_Canceled
INN01139,2,0,2,2,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,75.0,0,2018-11-18,Not_Canceled
INN01143,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,95.67,0,2018-09-22,Not_Canceled
INN01145,2,0,0,3,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,90.0,1,2018-11-17,Not_Canceled
INN01147,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,121.33,1,2018-11-11,Canceled
INN01155,1,0,0,4,Not Selected,0,Room_Type 1,12,Online,0,0,0,120.06,1,2018-11-09,Not_Canceled
INN01161,2,0,0,4,Not Selected,0,Room_Type 1,1,Online,0,0,0,159.38,2,2018-11-08,Not_Canceled
INN01164,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,2018-11-01,Canceled
INN01166,2,0,1,3,Meal Plan 1,0,Room_Type 1,237,Online,0,0,0,90.95,2,2018-10-17,Canceled
INN01171,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,88.4,1,2018-12-24,Not_Canceled
INN01175,2,1,2,3,Meal Plan 1,0,Room_Type 1,153,Online,0,0,0,122.91,0,2018-12-29,Not_Canceled
INN01183,2,0,1,2,Not Selected,0,Room_Type 1,112,Online,0,0,0,79.2,1,2018-12-16,Canceled
INN01184,2,0,3,7,Not Selected,0,Room_Type 1,18,Online,0,0,0,75.99,0,2018-12-09,Not_Canceled
INN01186,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,2018-10-14,Not_Canceled
INN01188,2,1,0,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,105.4,2,2018-12-21,Not_Canceled
INN01196,2,0,2,1,Meal Plan 1,0,Room_Type 1,88,Offline,0,0,0,75.0,0,2018-12-18,Not_Canceled
INN01198,2,0,1,4,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,88.4,3,2018-11-21,Not_Canceled
INN01202,2,0,1,1,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,90.45,0,2018-10-31,Canceled
INN01208,2,0,0,2,Meal Plan 1,1,Room_Type 4,42,Online,0,0,0,158.4,1,2018-09-27,Not_Canceled
INN01216,1,0,2,1,Meal Plan 1,0,Room_Type 1,110,Online,0,0,0,80.0,0,2018-10-09,Canceled
INN01217,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,Online,0,0,0,70.0,0,2018-10-29,Canceled
INN01223,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN01227,2,0,0,1,Meal Plan 1,0,Room_Type 1,258,Online,0,0,0,106.2,1,2018-09-29,Canceled
INN01231,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,Online,0,0,0,100.3,1,2018-09-29,Canceled
INN01232,2,0,0,3,Meal Plan 2,0,Room_Type 4,2,Online,0,0,0,159.0,1,2018-11-17,Canceled
INN01233,1,0,0,2,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,103.0,2,2018-11-15,Not_Canceled
INN01235,2,2,0,1,Meal Plan 1,0,Room_Type 6,60,Online,0,0,0,156.6,1,2018-12-23,Not_Canceled
INN01236,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,93.09,1,2018-09-29,Canceled
INN01238,1,0,1,1,Not Selected,0,Room_Type 1,83,Online,0,0,0,79.2,1,2018-11-19,Not_Canceled
INN01248,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,175.0,2,2018-10-14,Not_Canceled
INN01249,1,0,2,1,Not Selected,0,Room_Type 1,6,Online,0,0,0,159.0,2,2018-09-25,Not_Canceled
INN01250,2,0,0,1,Not Selected,0,Room_Type 1,191,Online,0,0,0,71.1,0,2018-11-25,Canceled
INN01254,2,0,0,3,Not Selected,0,Room_Type 1,54,Online,0,0,0,57.93,1,2018-11-16,Not_Canceled
INN01262,1,0,0,1,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,150.15,1,2018-09-22,Canceled
INN01268,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,107.0,0,2018-10-02,Canceled
INN01276,2,1,0,2,Meal Plan 1,0,Room_Type 4,43,Complementary,0,0,0,20.0,2,2018-11-25,Not_Canceled
INN01277,3,0,2,5,Meal Plan 1,0,Room_Type 1,215,Online,0,0,0,212.06,0,2018-11-06,Canceled
INN01282,1,0,0,2,Not Selected,0,Room_Type 1,7,Online,0,0,0,103.18,1,2018-10-19,Not_Canceled
INN01288,2,0,1,2,Meal Plan 1,0,Room_Type 2,381,Online,0,0,0,78.55,1,2018-12-23,Canceled
INN01291,3,0,1,3,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,158.4,1,2018-10-17,Not_Canceled
INN01296,2,0,0,1,Not Selected,0,Room_Type 1,11,Online,0,0,0,88.0,0,2018-12-06,Not_Canceled
INN01300,2,0,1,4,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,138.24,0,2018-11-09,Not_Canceled
INN01301,2,0,2,3,Meal Plan 1,0,Room_Type 1,231,Online,0,0,0,63.75,1,2018-12-30,Not_Canceled
INN01303,3,0,0,3,Meal Plan 1,0,Room_Type 4,237,Online,0,0,0,147.3,0,2018-10-13,Canceled
INN01305,2,0,0,2,Meal Plan 1,0,Room_Type 5,12,Online,0,0,0,160.2,1,2018-09-28,Not_Canceled
INN01310,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,146.33,2,2018-10-20,Not_Canceled
INN01315,2,0,0,2,Meal Plan 1,1,Room_Type 1,188,Online,0,0,0,135.9,2,2018-09-22,Canceled
INN01320,2,0,2,5,Meal Plan 1,0,Room_Type 1,113,Online,0,0,0,85.0,2,2018-11-27,Not_Canceled
INN01326,2,0,0,3,Not Selected,0,Room_Type 1,13,Online,0,0,0,87.78,1,2018-10-25,Not_Canceled
INN01334,2,0,0,3,Meal Plan 1,0,Room_Type 4,184,Online,0,0,0,122.4,0,2018-10-04,Canceled
INN01339,3,0,2,1,Meal Plan 1,0,Room_Type 4,34,Online,0,0,0,170.4,1,2018-10-08,Canceled
INN01340,2,0,0,3,Not Selected,0,Room_Type 1,98,Online,0,0,0,79.2,2,2018-12-08,Not_Canceled
INN01348,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,139.5,2,2018-09-29,Canceled
INN01350,2,0,1,1,Not Selected,0,Room_Type 1,75,Online,0,0,0,79.2,1,2018-11-12,Not_Canceled
INN01355,2,1,2,2,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,105.4,3,2018-12-23,Not_Canceled
INN01359,2,0,0,3,Meal Plan 1,0,Room_Type 1,49,Offline,0,0,0,75.0,0,2018-11-09,Not_Canceled
INN01361,1,0,2,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,147.0,0,2018-10-02,Canceled
INN01364,3,0,1,2,Meal Plan 1,0,Room_Type 4,222,Online,0,0,0,110.7,2,2018-12-02,Not_Canceled
INN01367,2,0,0,1,Not Selected,0,Room_Type 1,109,Online,0,0,0,108.0,0,2018-10-11,Canceled
INN01374,1,0,1,3,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,136.06,1,2018-11-07,Canceled
INN01376,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,85.0,0,2018-10-03,Not_Canceled
INN01383,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,Online,0,0,0,78.3,2,2018-11-23,Canceled
INN01394,2,0,0,3,Meal Plan 1,0,Room_Type 1,125,Offline,0,0,0,68.0,1,2018-12-27,Not_Canceled
INN01397,2,0,1,3,Meal Plan 1,0,Room_Type 1,140,Online,0,0,0,118.8,1,2018-10-03,Not_Canceled
INN01399,2,0,0,3,Not Selected,0,Room_Type 1,98,Online,0,0,0,79.2,2,2018-12-08,Not_Canceled
INN01405,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,Corporate,1,0,2,110.0,1,2018-09-28,Not_Canceled
INN01407,2,0,2,2,Meal Plan 1,0,Room_Type 1,87,Offline,0,0,0,75.0,0,2018-12-18,Not_Canceled
INN01415,2,0,1,4,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,96.9,2,2018-12-07,Not_Canceled
INN01417,1,0,2,1,Not Selected,0,Room_Type 1,24,Online,0,0,0,88.0,2,2018-12-04,Not_Canceled
INN01422,2,0,1,2,Not Selected,0,Room_Type 1,13,Online,0,0,0,140.0,2,2018-10-17,Not_Canceled
INN01434,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,117.0,1,2018-09-25,Not_Canceled
INN01436,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,Offline,0,0,0,65.0,0,2018-12-27,Not_Canceled
INN01440,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,81.0,0,2018-10-16,Not_Canceled
INN01443,2,0,1,2,Not Selected,0,Room_Type 1,109,Online,0,0,0,89.4,0,2018-10-24,Canceled
INN01449,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Online,0,0,0,52.0,0,2018-11-18,Canceled
INN01471,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,Online,0,0,0,80.0,0,2018-10-04,Canceled
INN01474,2,1,0,3,Meal Plan 1,0,Room_Type 1,172,Online,0,0,0,125.1,0,2018-10-04,Canceled
INN01477,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,2018-11-01,Canceled
INN01478,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,2018-10-14,Not_Canceled
INN01481,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,Online,0,0,0,90.0,0,2018-10-05,Canceled
INN01483,2,0,2,3,Not Selected,0,Room_Type 1,11,Online,0,0,0,79.05,0,2018-11-17,Canceled
INN01484,2,0,0,3,Meal Plan 1,1,Room_Type 1,22,Online,0,0,0,139.0,1,2018-10-25,Not_Canceled
INN01487,2,2,2,4,Meal Plan 1,0,Room_Type 6,20,Online,0,0,0,196.67,4,2018-11-11,Not_Canceled
INN01490,2,0,2,0,Not Selected,0,Room_Type 1,1,Online,0,0,0,95.0,0,2018-11-13,Canceled
INN01499,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,Offline,0,0,0,68.0,0,2018-12-08,Not_Canceled
INN01508,2,0,0,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,119.0,1,2018-10-20,Canceled
INN01512,2,0,1,3,Not Selected,0,Room_Type 1,20,Online,0,0,0,74.8,1,2018-12-22,Not_Canceled
INN01516,2,0,1,2,Not Selected,0,Room_Type 1,54,Online,0,0,0,79.2,2,2018-11-11,Not_Canceled
INN01525,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Online,0,0,0,89.0,0,2018-11-04,Canceled
INN01533,2,0,0,4,Meal Plan 1,0,Room_Type 4,83,Online,0,0,0,132.3,2,2018-10-19,Not_Canceled
INN01540,2,0,1,5,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,116.73,2,2018-12-27,Not_Canceled
INN01549,2,0,0,3,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,90.0,1,2018-11-03,Not_Canceled
INN01558,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Online,0,0,0,101.33,1,2018-09-21,Canceled
INN01559,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Online,0,0,0,89.0,0,2018-11-03,Canceled
INN01561,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,Online,0,0,0,106.2,0,2018-10-01,Canceled
INN01563,1,0,1,0,Meal Plan 1,0,Room_Type 4,125,Online,0,0,0,132.3,2,2018-10-17,Not_Canceled
INN01564,2,0,0,4,Not Selected,0,Room_Type 1,12,Online,0,0,0,77.78,2,2018-11-22,Not_Canceled
INN01569,2,0,1,4,Meal Plan 1,0,Room_Type 1,259,Online,0,0,0,131.43,2,2018-12-28,Not_Canceled
INN01571,2,0,2,2,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,83.01,2,2018-11-12,Canceled
INN01584,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Corporate,1,1,2,75.0,0,2018-12-22,Not_Canceled
INN01590,2,0,0,4,Meal Plan 2,0,Room_Type 1,184,Online,0,0,0,130.5,1,2018-10-18,Canceled
INN01595,1,0,1,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,197.0,2,2018-11-07,Not_Canceled
INN01605,2,0,1,2,Not Selected,0,Room_Type 1,185,Online,0,0,0,79.2,0,2018-12-16,Canceled
INN01607,2,0,2,2,Not Selected,0,Room_Type 1,32,Online,0,0,0,54.71,1,2018-11-18,Not_Canceled
INN01608,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,Offline,0,0,0,169.91,1,2018-12-29,Not_Canceled
INN01611,2,0,1,3,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,80.75,0,2018-10-03,Not_Canceled
INN01613,2,0,0,1,Not Selected,0,Room_Type 1,67,Online,0,0,0,89.1,2,2018-10-28,Not_Canceled
INN01627,1,0,2,6,Meal Plan 1,0,Room_Type 1,7,Corporate,1,5,50,65.0,0,2018-11-02,Not_Canceled
INN01629,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN01630,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,Online,0,0,0,110.0,0,2018-10-21,Canceled
INN01632,1,0,0,2,Not Selected,0,Room_Type 1,119,Online,0,0,0,79.2,2,2018-11-04,Canceled
INN01637,2,0,2,3,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,94.36,2,2018-11-11,Not_Canceled
INN01639,2,0,0,3,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,87.78,2,2018-12-14,Not_Canceled
INN01640,2,0,2,0,Meal Plan 1,1,Room_Type 1,2,Online,0,0,0,106.5,1,2018-12-18,Not_Canceled
INN01648,2,0,0,4,Not Selected,0,Room_Type 1,148,Online,0,0,0,74.8,0,2018-11-16,Canceled
INN01649,1,0,0,3,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,75.0,0,2018-11-16,Not_Canceled
INN01653,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,Online,0,0,0,115.0,1,2018-10-14,Canceled
INN01657,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,Online,0,0,0,116.33,0,2018-09-22,Canceled
INN01664,1,0,0,1,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,130.0,2,2018-11-11,Not_Canceled
INN01668,3,0,1,5,Meal Plan 1,0,Room_Type 1,200,Online,0,0,0,150.45,0,2018-09-20,Canceled
INN01669,2,0,2,1,Not Selected,0,Room_Type 1,95,Online,0,0,0,79.8,2,2018-10-30,Canceled
INN01674,2,0,2,3,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,71.21,0,2018-11-20,Canceled
INN01681,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,72.0,0,2018-11-04,Not_Canceled
INN01683,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,120.0,0,2018-10-10,Canceled
INN01685,2,0,2,2,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,75.0,0,2018-10-30,Not_Canceled
INN01699,2,0,0,2,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,104.4,0,2018-10-28,Canceled
INN01703,2,0,0,1,Not Selected,0,Room_Type 1,73,Online,0,0,0,79.2,2,2018-11-12,Not_Canceled
INN01708,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,Offline,0,0,0,58.5,0,2018-12-27,Not_Canceled
INN01722,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115.0,1,2018-10-23,Canceled
INN01728,3,0,0,3,Meal Plan 1,0,Room_Type 4,105,Online,0,0,0,123.3,0,2018-10-26,Canceled
INN01739,2,0,2,5,Meal Plan 1,0,Room_Type 1,257,Online,0,0,0,78.81,2,2018-12-25,Canceled
INN01741,2,2,0,4,Meal Plan 1,0,Room_Type 6,23,Online,0,0,0,147.9,1,2018-11-22,Canceled
INN01742,2,0,2,1,Meal Plan 1,0,Room_Type 4,135,Online,0,0,0,132.3,0,2018-10-01,Canceled
INN01745,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,65.0,0,2018-11-23,Not_Canceled
INN01747,1,0,0,1,Meal Plan 1,0,Room_Type 7,2,Complementary,1,0,1,0.0,0,2018-09-21,Not_Canceled
INN01753,2,0,2,1,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,110.2,1,2018-12-04,Not_Canceled
INN01754,2,0,1,3,Not Selected,0,Room_Type 1,220,Online,0,0,0,80.75,1,2018-10-20,Not_Canceled
INN01762,2,0,0,2,Meal Plan 1,0,Room_Type 1,111,Online,0,0,0,59.5,0,2018-11-08,Canceled
INN01777,2,0,1,1,Not Selected,0,Room_Type 1,52,Online,0,0,0,108.0,1,2018-10-17,Not_Canceled
INN01780,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,144.0,0,2018-10-07,Not_Canceled
INN01781,2,0,1,2,Meal Plan 1,0,Room_Type 4,30,Online,0,0,0,114.0,1,2018-11-18,Not_Canceled
INN01788,2,2,1,3,Meal Plan 1,0,Room_Type 7,71,Online,0,0,0,263.91,0,2018-10-20,Canceled
INN01791,3,0,2,4,Meal Plan 1,0,Room_Type 4,13,Online,0,0,0,131.89,0,2018-12-02,Not_Canceled
INN01794,1,0,1,2,Meal Plan 1,0,Room_Type 6,63,Online,0,0,0,193.68,0,2018-11-07,Not_Canceled
INN01795,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,98.0,0,2018-12-03,Not_Canceled
INN01801,1,0,1,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,138.7,0,2018-11-07,Not_Canceled
INN01804,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,Online,0,0,0,120.0,0,2018-10-10,Canceled
INN01805,2,0,0,3,Meal Plan 1,0,Room_Type 1,253,Online,0,0,0,78.3,2,2018-12-08,Not_Canceled
INN01806,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,120.0,0,2018-11-10,Canceled
INN01810,2,0,1,2,Not Selected,0,Room_Type 1,16,Online,0,0,0,85.78,2,2018-12-02,Not_Canceled
INN01811,2,0,0,2,Meal Plan 2,0,Room_Type 1,50,Online,0,0,0,131.4,0,2018-11-11,Canceled
INN01814,1,1,2,5,Meal Plan 2,0,Room_Type 1,80,Online,0,0,0,88.29,1,2018-12-20,Not_Canceled
INN01830,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,95.0,0,2018-11-26,Not_Canceled
INN01836,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,Online,0,0,0,108.9,1,2018-10-01,Canceled
INN01837,2,0,0,2,Not Selected,0,Room_Type 1,72,Online,0,0,0,79.2,1,2018-11-18,Canceled
INN01840,2,0,2,1,Meal Plan 1,0,Room_Type 2,54,Offline,0,0,0,95.0,1,2018-10-29,Not_Canceled
INN01855,2,0,1,2,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,118.67,1,2018-12-09,Not_Canceled
INN01867,2,1,1,1,Not Selected,0,Room_Type 1,158,Online,0,0,0,79.2,1,2018-12-24,Canceled
INN01870,2,1,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,150.0,1,2018-11-05,Canceled
INN01871,2,1,0,3,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,100.0,0,2018-10-26,Not_Canceled
INN01876,1,0,1,1,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,113.4,1,2018-10-03,Not_Canceled
INN01882,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,2018-10-14,Not_Canceled
INN01889,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,130.0,1,2018-11-05,Canceled
INN01891,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,Online,0,0,0,117.0,1,2018-09-21,Canceled
INN01898,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,115.0,0,2018-10-15,Canceled
INN01899,2,0,0,3,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,105.0,1,2018-11-17,Not_Canceled
INN01915,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Online,0,0,0,89.0,0,2018-11-04,Canceled
INN01919,2,0,1,2,Meal Plan 1,0,Room_Type 1,189,Online,0,0,0,96.3,4,2018-10-28,Not_Canceled
INN01921,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,75.0,0,2018-11-25,Not_Canceled
INN01926,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Online,0,0,0,110.0,0,2018-10-16,Canceled
INN01927,2,0,2,2,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,100.3,0,2018-11-12,Not_Canceled
INN01929,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Complementary,0,0,0,0.0,0,2018-09-26,Not_Canceled
INN01932,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,Online,0,0,0,115.0,1,2018-10-14,Canceled
INN01940,3,0,2,2,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,119.0,1,2018-12-11,Not_Canceled
INN01946,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,96.0,0,2018-12-05,Not_Canceled
INN01947,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,Corporate,1,0,6,50.0,2,2018-12-17,Not_Canceled
INN01950,2,0,1,4,Meal Plan 1,0,Room_Type 1,336,Offline,0,0,0,78.0,0,2018-09-21,Not_Canceled
INN01956,2,0,0,4,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,90.9,2,2018-10-26,Not_Canceled
INN01957,2,0,0,4,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,110.5,2,2018-12-28,Not_Canceled
INN01958,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,70.0,0,2018-12-16,Not_Canceled
INN01959,2,0,2,5,Meal Plan 1,0,Room_Type 2,288,Online,0,0,0,67.25,0,2018-12-22,Canceled
INN01961,2,0,0,3,Meal Plan 1,0,Room_Type 1,190,Online,0,0,0,90.9,0,2018-11-03,Canceled
INN01968,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,160.0,0,2018-09-25,Not_Canceled
INN01976,1,0,4,10,Not Selected,0,Room_Type 1,26,Online,0,0,0,66.29,0,2018-12-01,Canceled
INN01977,2,0,0,2,Not Selected,0,Room_Type 1,39,Online,0,0,0,88.0,0,2018-11-22,Not_Canceled
INN01979,2,0,2,4,Meal Plan 1,0,Room_Type 4,115,Online,0,0,0,132.3,0,2018-10-15,Canceled
INN01983,2,2,1,2,Meal Plan 1,0,Room_Type 6,4,Online,0,0,0,233.33,0,2018-10-28,Canceled
INN01993,2,0,0,3,Not Selected,0,Room_Type 1,48,Online,0,0,0,108.0,1,2018-10-04,Canceled
INN01995,2,0,1,1,Not Selected,0,Room_Type 1,53,Online,0,0,0,108.0,1,2018-10-17,Not_Canceled
INN01996,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN01998,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,Online,0,0,0,89.25,0,2018-10-22,Canceled
INN01999,2,0,2,3,Meal Plan 1,0,Room_Type 1,160,Online,0,0,0,85.0,1,2018-11-20,Canceled
INN02000,2,0,1,3,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,82.08,0,2018-11-14,Not_Canceled
INN02002,2,2,0,1,Meal Plan 1,0,Room_Type 6,197,Online,0,0,0,168.3,1,2018-10-28,Canceled
INN02015,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115.0,1,2018-10-23,Canceled
INN02024,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,180.0,0,2018-09-20,Not_Canceled
INN02026,2,2,2,3,Meal Plan 1,0,Room_Type 6,192,Online,0,0,0,164.63,0,2018-10-28,Canceled
INN02027,2,0,0,1,Not Selected,0,Room_Type 1,213,Online,0,0,0,67.5,0,2018-12-17,Not_Canceled
INN02030,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,Offline,0,0,0,85.0,1,2018-10-06,Not_Canceled
INN02032,2,0,1,1,Not Selected,0,Room_Type 1,7,Online,0,0,0,78.0,1,2018-12-17,Not_Canceled
INN02038,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,1,2,6,65.0,0,2018-12-21,Not_Canceled
INN02044,3,0,1,3,Meal Plan 1,0,Room_Type 4,319,Online,0,0,0,113.9,2,2018-12-29,Canceled
INN02046,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,2018-10-14,Not_Canceled
